NAME,TOTAL,FINE,FEE,Z FEE,COST,SURCHARGE,STF,BIPSA,MF,PLUS,CATEGORY,DESCRIPTION
23-4-1(q)(4),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Improper disposal of fire residue
23-4-1(q)(5),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Leaving fire unattended
23-4-1(r),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Athletic activity in nondesignated area
23-4-1(s)(1),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Swimming in prohibited area
23-4-1(s)(2),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Failure to obey lifeguard
23-4-1(s)(3),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Swimming hours
23-4-1(s)(4),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Swimming in restrictive clothing
23-4-1(s)(5),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Washing persons or articles in swimming waters
23-4-1(t),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Possession of glassware in prohibited area
23-4-1(u),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Unauthorized possession or use of fireworks
23-4-1(v)(1),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Use of unauthorized swimming device; failure to use required swimming device
23-4-1(v)(2),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Use of snorkel
23-4-1(w),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Underwater fishing devices prohibited
23-4-1(x),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Causing or allowing disturbing noise
23-4-1(y)*,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Avoidance of established fees
23-4-1(z)(1),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Improper use of building or structure
23-4-1(z)(2),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Unauthorized use of extension cord
23-4-2(a),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Illegal parking
23-4-2(b),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Exceeding speed limit
23-4-2(c),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Failure to obey traffic or parking signs
23-4-2(d),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Operating motor vehicle in unauthorized area
23-4-2(e),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Use of all-terrain vehicle or snowmobile in unauthorized area
23-4-3(a),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Camping in nondesignated area or during unauthorized times
23-4-3(b)(1),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Camping without permit
23-4-3(b)(2),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Issuance of camping permit to person under age
23-4-3(b)(4),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Camping beyond authorized times
23-4-3(c)(1),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Placing camping equipment on campsite without permit
23-4-3(c)(2),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Use of unauthorized camping equipment
23-4-3(c)(3),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Occupying more than 400 square feet per campsite
23-4-3(d),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Trespass on campsite of another
23-4-3(e),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Transfer of camping permit
23-4-3(f),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Failure to extinguish lights of campers
23-4-3(g),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Failure to extinguish campfires
23-4-3(h),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Violation of quiet hours
23-4-3(i),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Exceeding authorized number of motor vehicles at campsite
23-4-3(j),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Exceeding authorized number of occupants at campsite
23-4-3(k),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Unauthorized parking or stay by visitor
23-4-5(a)(2),120.0,75.0,10.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Entry into state park or forest during eviction period
23-37,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Refusal to assist fire warden
23-38,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Illegal destruction of fire notice
23-46,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Illegally piling cut brush near highway
23-61b,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Violation of arboriculture licensing requirements
23-65(a),50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Illegal acts defacing trees
23-65(c)(1),125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Littering violations (1st offense)
25-37,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WATER RESOURCES, FLOOD AND EROSION CONTROL",Violation of water and ice supply regulations (Note: may be imposed per day for each day during which vio- lation continues)
25-40,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WATER RESOURCES, FLOOD AND EROSION CONTROL",Operation of water testing lab without permit
25-43(a),250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WATER RESOURCES, FLOOD AND EROSION CONTROL",Bathing/swimming in reservoir/allowing pollutants or harmful substance to enter public water supply or causing nuisance in public water
25-45,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WATER RESOURCES, FLOOD AND EROSION CONTROL",Violation of local reservoir ordinances
25-135,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WATER RESOURCES, FLOOD AND EROSION CONTROL",Violation of well drilling requirements
25-43d,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WATER RESOURCES, FLOOD AND EROSION CONTROL","Opening, operating, or taking water from or tamper with any hydrant or otherwise taking water from or tam- per with any public water supply reservoir without authorization or permission (1st offense)"
25-43d*,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WATER RESOURCES, FLOOD AND EROSION CONTROL","Opening, operating, or taking water from or tamper with any hydrant or otherwise taking water from or tam- per with any public water supply reservoir without authorization or permission (2nd offense)"
26-16-1,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,"Prohibited acts in access areas to streams, lakes, tidal areas including Long Island Sound, etc."
26-16-2,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Limitations on public use of state controlled field trial and dog training areas
26-18,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Making a false statement in application for fish or game/improper use of application
26-19,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Operation of motor boat in Bantam River
26-21*,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,"Defacing, obliterating or destroying posted notice"
26-25a,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Regulations prohibiting or restricting the feeding of wildlife on state-owned property
26-25c,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal release of lighter-than-air balloons
26-27*,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Hunting/Trapping/Fishing without a license
26-27b,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Hunting/Taking Waterfowl without conservation stamp
26-31,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,False statement - hunting/trapping license
26-34a,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Failure to carry proper credentials - nonresident servicemen
26-35*,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Prohibited Acts - Hunting/Fishing license
26-38*,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal firearms/bow hunting by minor
26-40,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Game breeding without license
26-42,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Dealing in raw furs without license
26-48a*,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of salmon/migratory game birds/pheasant/turkey regulations
26-49,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of hunting dog training regulations
26-54,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal possession of protected animal/bird
26-55(e),131.0,85.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,"Importation, introduction, possession or liberation of live fish or aquatic nuisance invertebrates without a permit (in the event of a continuing violation, each day of continuance is a separate offense)"
26-56,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Transporting into or liberating wild rabbit in State without permit/violation of import regulations
26-58,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Practicing taxidermy without a license
26-59,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal tanning/curing without permit
26-60*,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of permit issued for educational purposes
26-61,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Hunting/fishing while license suspended
26-61(g),150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Purchasing license while under suspension or revocation in another JD
26-76(1),125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Possessing game over limit (1st offense)
26-79,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal hunting - Putnam memorial camp
26-87,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Unauthorized rabbit hunting with ferret
26-89,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal methods to kill raccoon
26-91,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal hunting of migratory game bird
26-94,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,"Hunting, taking, wounding or killing swan or attempting to do so"
26-97,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal hunting - Westport fire district
26-98,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,"Hunting non-game birds, illegal bird trapping and trap shooting, false statement in procuring bird hunting permit"
26-102*,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of fish spawning areas and refuge requirements
26-104,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal hunting in Bantam Lake sanctuary
26-105,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal hunting in Lake Wononscopomuc
26-107,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal hunting/trapping - wildlife refuge
26-112*,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of sport fishing regulations
26-114*,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal fishing or taking of fish or bait in inland district
26-118*,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,"Unauthorized fishing in lake, pond or reservoir"
26-119*,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Taking fish by means of explosives
26-119**,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,"Placement of drug or poison in lake, pond or stream"
26-121,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Unauthorized taking of tomcod or frost fish in Saugatuck River
26-122,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,"Unauthorized fishing through ice in Cranberry Pond, Cream Hill Lake or Lake Quonnipaug"
26-128*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Unauthorized introduction of carp or goldfish into inland waters
26-131,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal fishing without registration
26-132,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal fishing in private waters
26-134,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Unauthorized obstructing of streams or ponds
26-135,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Improper construction/clearing of pond weirs or nets
26-136,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of fishways requirements
26-137,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal fishing near fishways
26-138,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal draining to obtain fish
26-157b(a),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of commercial fishing reporting requirements
26-159a,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of regulations concerning sport fishing in the Marine District
26-159a-1,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal fishing in Marine District
26-159a-3,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal possession of finfish
26-159a-4,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal possession of small scup/flounder
26-207,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal disclosure of shellfish tax information
26-215,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal use of power dredge (1st offense)
26-217,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Using a dredge with an improper chain bag on natural oyster beds
26-224a,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal deposit of shellfish
26-226(1),125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Damaging an oyster enclosure
26-227,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal shellfishing  unmarked
26-230,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal shellfish ground speculation
26-232,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of shellfishing restrictions on Housatonic and Saugatuck Rivers
26-235(a),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal Harvesting of Clams
26-235(b),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal taking of clam in territory designated by municipality
26-241,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,"Improper marking of stakes, buoys or other markers in oyster, mussel or clam beds"
26-242,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Improper granting of designation of oyster grounds
26-244,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Improper redesignation of oyster grounds
26-252,92.0,50.0,7.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Use of illegal devices for taking clams; selling or buying clams below minimum size
26-253,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Trespass or injury with implements on oyster ground
26-256,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Injury to dams or gates of oyster ponds
26-257a,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of local shellfish commission regulations
26-260,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal clamming in Milford and West Haven
26-276,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,"Illegal taking of oysters, clams, mussels or shells from Hammonasset River"
26-284,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal oystering in Thames River
26-285,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal clamming or oystering in Old lyme
26-286,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Illegal oystering in East Lyme and Waterford
26-288,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of escallop restrictions
26-294,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FISHERIES AND GAME,Violation of local shellfishery regulations
29-6a,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Illegal use of state police insignia/hat
29-25,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure to report laundry or dry cleaning identification marks
29-35(b),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure to carry pistol or revolver permit
29-109,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Violation of moving picture regulations
29-152l(b),136.0,90.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Wearing or display of an unapproved badge indicating one is a bail enforcement agent or performs the duties of a bail enforcement agent
29-152l(b)*,136.0,90.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,"Failure of bail enforcement agent to surrender approved badge upon suspension, revocation or refusal to renew bail enforcement agent license"
29-156a(a),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Employing a private investigator who is less than eighteen years of age
29-156a(b),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure to apply to register as a private investigator.
29-156a(d),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure to notify Commissioner of termination of registered employees.
29-161q(b),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Applicant's failure to complete minimum training requirements
29-161q(b)(1),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Conducting training of security officer without approval of Commissioner.
29-161q(b)(1*,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure of instructor to notify/and complete notification of Commissioner of change of address.
29-161q(b)(2),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure of instructor of security officer training course to apply for approval as instructor.
29-161q(d),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure by security service to apply to register security officer.
29-161q(e),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure of security service to notify Commissioner of termination of employment of regular employee.
29-161q(g),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Employing or otherwise engaging unlicensed person as a security officer.
29-161y,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure to register armed private security person
29-161y*,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Employing armed private security officer under the age of 21
29-161z,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Armed private security officer without a license.
29-161z(a),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure of employee/security officer to obtain special permit to carry firearm while on duty or directly en route.
29-161z(b),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure of armed security officer to complete required safety courses
29-161z(d)(1),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Conducting firearm safety and use training course without approval of the Commissioner.
29-161z(d)(1*,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure of instructor of firearms safety and use course to notify Commissioner of change of address.
29-161z(d)(2),75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure of instructor of firearms safety and use training course to apply for approval as instructor.
29-198(1),125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Violating elevator or escalator requirements (1st offense)
29-210,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Violation of passenger tramway regulations
29-243,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Violation of steam boiler regulations (1st offense)
29-277,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,"Illegal sale or installation of foamed-in-place insulating material, except urethane foam insulation or styrene foam insulation (1st offense)"
29-277*,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,"Illegal sale or installation of foamed-in-place insulating material, except urethane foam insulation or styrene foam insulation (subsequent offense)"
29-291c(c),250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Citation for violation of state fire prevention code.
29-307a,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Unauthorized disclosure of information concerning hazardous materials
29-316,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Violation of fuel oil burner regulations
29-318,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Illegal kerosene/oil space heater
29-381(a),50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure to keep aisles/exits clear
29-381(b),50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC SAFETY AND STATE POLICE,Failure to make public announcement describing location of emergency exits
30-48a,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INTOXICATING LIQUORS,Illegal interest in liquor permit
30-86a,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INTOXICATING LIQUORS,False statement - procure liquor sale (1st offense)
30-86a*,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INTOXICATING LIQUORS,False statement - procure liquor sale (subsequent offense)
30-89(b)(1),136.0,90.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,INTOXICATING LIQUORS,Possession of alcoholic liquor by a minor on any public street or highway (1st offense)
30-89(b)(2),136.0,90.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,INTOXICATING LIQUORS,Possession of alcoholic liquor by a minor in any public or private location other than any public street or highway. (1st offense)
31-3,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to comply with labor commission investigation
31-10,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure of prosecutor to issue warrant
31-11,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Obstructing labor commission inspection
31-16,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Illegal employment of minor - messenger service
